engine_id,phase,case_id,reading_variant,status,duration_sec,generation_sec,rtf,cer,f0_mean_hz,f0_range_hz,energy_rms_dbfs,pause_ratio,speaking_rate_proxy,pronunciation_result,human_review_required
qwen3_tts,phase1,p06,raw,generated,2.8,1.661511,0.5933967857142858,0.0625,323.51359989410616,405.1383399209486,-16.6965492518079,0.17142857142857137,6.03448275862069,不合格,False
qwen3_tts,phase1,p06,engine_native,generated,3.52,2.084156,0.5920897727272728,0.0,349.92606763918207,394.93425828829555,-26.081800517550167,0.25,5.303030303030303,不合格,False
qwen3_tts,phase1,p06,external_preprocessed,generated,3.52,2.063617,0.5862548295454545,0.1875,375.000245733369,370.5882352941176,-20.924292087642197,0.20454545454545459,5.0,合格,False
qwen3_tts,phase1,p07,raw,generated,4.24,2.498436,0.5892537735849056,0.11764705882352941,261.83308038668014,417.5257731958763,-23.66607709186601,0.18867924528301883,4.651162790697675,不合格,False
qwen3_tts,phase1,p07,engine_native,generated,2.88,1.710911,0.5940663194444445,0.23529411764705882,280.1977267955044,405.1383399209486,-18.421216881485925,0.11111111111111116,6.25,要確認,False
qwen3_tts,phase1,p07,external_preprocessed,generated,3.6,2.114401,0.587333611111111,0.11764705882352941,241.51506726967924,428.8272921108742,-18.893786680951777,0.2222222222222222,5.714285714285714,要確認,False
qwen3_tts,phase1,p08,raw,generated,2.48,1.481309,0.5973020161290322,0.23529411764705882,247.51448598746904,335.6164383561644,-17.3285651167708,0.16129032258064513,7.211538461538462,不合格,False
qwen3_tts,phase1,p08,engine_native,generated,3.04,1.809141,0.5951121710526316,0.17647058823529413,327.1510197717069,381.7733990147783,-17.64543618147836,0.17105263157894735,5.9523809523809526,不合格,False
qwen3_tts,phase1,p08,external_preprocessed,generated,2.96,1.754295,0.5926672297297297,0.29411764705882354,313.33855444357704,342.10526315789474,-18.47383070864074,0.31081081081081086,7.352941176470588,不合格,False
qwen3_tts,phase1,p09,raw,generated,3.92,2.302538,0.587382142857143,0.058823529411764705,297.6793846495228,385.16746411483257,-21.006072039615404,0.22448979591836737,5.2631578947368425,不合格,False
